YEAR,PLAYER,SALARY
2015,Arron Afflalo,"$7,500,000"
2015,Goran Dragic,"$7,500,000"
2015,Wesley Matthews,"$7,245,640"
2015,Isaiah Thomas,"$7,238,606"
2015,Avery Bradley,"$7,191,011"
2015,Pau Gasol,"$7,128,000"
2015,Jose Calderon,"$7,097,191"
2015,Kyrie Irving,"$7,070,730"
2015,Marvin Williams,"$7,000,000"
2015,Amir Johnson,"$7,000,000"
2015,Brandon Bass,"$6,900,000"
2015,Kevin Martin,"$6,792,500"
2015,J.J. Redick,"$6,792,500"
2015,Wilson Chandler,"$6,757,913"
2015,Jason Richardson,"$6,601,125"
2015,J.R. Smith,"$6,515,510"
2015,Carl Landry,"$6,500,000"
2015,Greivis Vasquez,"$6,400,000"
2015,Derrick Williams,"$6,331,404"
2015,Jarrett Jack,"$6,300,000"
2015,Kyle Korver,"$6,253,521"
2015,Landry Fields,"$6,250,000"
2015,Robin Lopez,"$6,124,729"
2015,Jason Thompson,"$6,037,500"
2015,Gerald Henderson,"$6,000,000"
2015,Jodie Meeks,"$6,000,000"
2015,Chuck Hayes,"$5,958,750"
2015,Jason Terry,"$5,850,313"
2015,Patrick Patterson,"$5,831,326"
2015,P.J. Tucker,"$5,700,000"
2015,Enes Kanter,"$5,694,674"
2015,Anthony Davis,"$5,607,240"
2015,Anthony Bennett,"$5,563,920"
2015,Andrew Wiggins,"$5,510,640"
2015,Greg Monroe,"$5,479,934"
2015,Courtney Lee,"$5,450,000"
2015,Louis Williams,"$5,450,000"
2015,JJ Hickson,"$5,381,750"
2015,Martell Webster,"$5,381,750"
2015,Chris Andersen,"$5,375,000"
2015,Spencer Hawes,"$5,305,000"
2015,Nikola Mirotic,"$5,305,000"
2015,Keith Bogans,"$5,285,817"
2015,Zaza Pachulia,"$5,200,000"
2015,Tristan Thompson,"$5,138,430"
2015,Michael Kidd-Gilchrist,"$5,016,960"
2015,Trevor Booker,"$5,000,000"
2015,Brandan Wright,"$5,000,000"
2015,Chase Budinger,"$5,000,000"
2015,Nick Young,"$4,994,420"
2015,Victor Oladipo,"$4,978,200"
2015,Jabari Parker,"$4,930,560"
2015,Luis Scola,"$4,868,499"
2015,Tony Allen,"$4,831,461"
2015,Chris Kaman,"$4,800,000"
2015,Darren Collison,"$4,797,664"
2015,Kostas Papanikolaou,"$4,797,664"
2015,Corey Brewer,"$4,702,500"
2015,Ricky Rubio,"$4,660,479"
2015,Andre Miller,"$4,650,000"
2015,Timofey Mozgov,"$4,650,000"
2015,Bradley Beal,"$4,505,280"
2015,Caron Butler,"$4,500,000"
2015,Jonas Jerebko,"$4,500,000"
2015,Otto Porter Jr.,"$4,470,480"
2015,Joel Embiid,"$4,427,640"
2015,Luc Mbah a Moute,"$4,382,576"
2015,Jared Dudley,"$4,250,000"
2015,Kris Humphries,"$4,250,000"
2015,C.J. Miles,"$4,205,000"
2015,Thabo Sefolosha,"$4,150,000"
2015,Dion Waiters,"$4,062,000"
2015,Samuel Dalembert,"$4,051,527"
2015,Cody Zeller,"$4,030,560"
2015,Danny Green,"$4,025,000"
2015,Mario Chalmers,"$4,000,000"
2015,Ian Mahinmi,"$4,000,000"
2015,Aaron Gordon,"$3,992,040"
2015,Mo Williams,"$3,965,074"
2015,Vince Carter,"$3,911,981"
2015,Kevin Seraphin,"$3,898,692"
2015,Devin Harris,"$3,878,896"
2015,Bismack Biyombo,"$3,873,398"
2015,Patty Mills,"$3,842,105"
2015,Joel Anthony,"$3,800,000"
2015,Raymond Felton,"$3,793,693"
2015,Jonas Valanciunas,"$3,678,360"
2015,Thomas Robinson,"$3,678,360"
2015,Marreese Speights,"$3,657,500"
2015,Alex Len,"$3,649,920"
2015,Dante Exum,"$3,615,000"
2015,Brandon Knight,"$3,553,917"
2015,Gerald Green,"$3,500,000"
2015,Darrell Arthur,"$3,457,149"
2015,Steve Novak,"$3,445,947"
2015,Matt Barnes,"$3,396,250"
2015,Mirza Teletovic,"$3,368,100"
2015,Damian Lillard,"$3,340,920"
2015,Mike Scott,"$3,333,333"
2015,Tyler Hansbrough,"$3,326,235"
2015,Mike Dunleavy,"$3,326,235"
2015,Nerlens Noel,"$3,315,120"
2015,Marcus Smart,"$3,283,320"
2015,Alexey Shved,"$3,282,056"
2015,Jason Smith,"$3,278,000"
2015,Bojan Bogdanovic,"$3,278,000"
2015,Evan Turner,"$3,278,000"
2015,Kemba Walker,"$3,272,091"
2015,Carlos Boozer,"$3,251,000"
2015,Carlos Delfino,"$3,250,000"
2015,Gary Neal,"$3,250,000"
2015,Anthony Morrow,"$3,200,000"
2015,Dorell Wright,"$3,150,000"
2015,Quincy Pondexter,"$3,146,068"
2015,Chris Copeland,"$3,135,000"
2015,Klay Thompson,"$3,075,880"
2015,Harrison Barnes,"$3,049,920"
2015,Alec Burks,"$3,034,356"
2015,Ben McLemore,"$3,026,280"
2015,Joel Freeland,"$3,013,512"
2015,Kosta Koufos,"$3,000,000"
2015,Anthony Tolliver,"$3,000,000"
2015,Jerryd Bayless,"$3,000,000"
2015,Travis Outlaw,"$3,000,000"
2015,D.J. Augustin,"$3,000,000"
2015,Randy Foye,"$3,000,000"
2015,Julius Randle,"$2,997,360"
2015,Markieff Morris,"$2,989,239"
2015,Furkan Aldemir,"$2,963,232"
2015,Marcus Morris,"$2,943,221"
2015,Will Bynum,"$2,915,908"
2015,Kawhi Leonard,"$2,894,059"
2015,Marco Belinelli,"$2,873,750"
2015,Terrence Ross,"$2,793,960"
2015,Kentavious Caldwell-Pope,"$2,772,480"
2015,Nikola Vucevic,"$2,751,260"
2015,Luke Ridnour,"$2,750,000"
2015,Nik Stauskas,"$2,745,840"
2015,Brian Roberts,"$2,732,000"
2015,Jameer Nelson,"$2,732,000"
2015,Mike Miller,"$2,732,000"
2015,Kirk Hinrich,"$2,732,000"
2015,Iman Shumpert,"$2,616,975"
2015,Andre Drummond,"$2,568,360"
2015,Trey Burke,"$2,548,560"
2015,Noah Vonleh,"$2,524,200"
2015,James Johnson,"$2,500,000"
2015,DeMarre Carroll,"$2,442,455"
2015,Austin Rivers,"$2,439,840"
2015,Shelvin Mack,"$2,433,333"
2015,C.J. McCollum,"$2,421,000"
2015,Elfrid Payton,"$2,397,840"
2015,Tobias Harris,"$2,380,594"
2015,Meyers Leonard,"$2,317,920"
2015,Michael Carter-Williams,"$2,300,040"
2015,Doug McDermott,"$2,277,960"
2015,Kenneth Faried,"$2,249,768"
2015,Nick Collison,"$2,242,003"
2015,Brendan Haywood,"$2,213,668"
2015,Reggie Jackson,"$2,204,369"
2015,Jeremy Lamb,"$2,202,000"
2015,Steven Adams,"$2,184,960"
2015,Vitor Faverani,"$2,090,000"
2015,Jordan Farmar,"$2,077,000"
2015,Ramon Sessions,"$2,077,000"
2015,Beno Udrih,"$2,077,000"
2015,C.J. Watson,"$2,077,000"
2015,Danny Granger,"$2,077,000"
2015,Aron Baynes,"$2,077,000"
2015,Kelly Olynyk,"$2,075,760"
2015,Zach LaVine,"$2,055,840"
2015,Norris Cole,"$2,038,206"
2015,Cory Joseph,"$2,023,261"
2015,Jimmy Butler,"$2,008,748"
2015,DeJuan Blair,"$2,000,000"
2015,John Salmons,"$2,000,000"
2015,Kent Bazemore,"$2,000,000"
2015,John Henson,"$1,987,320"
2015,Shabazz Muhammad,"$1,971,960"
2015,TJ Warren,"$1,953,120"
2015,Maurice Harkless,"$1,887,840"
2015,Giannis Antetokounmpo,"$1,873,200"
2015,Adreian Payne,"$1,855,320"
2015,Jeff Ayres,"$1,828,750"
2015,Anthony Randolph,"$1,825,359"
2015,Jeremy Evans,"$1,794,871"
2015,Joffrey Lauvergne,"$1,790,281"
2015,Reggie Evans,"$1,768,653"
2015,Lucas Nogueira,"$1,762,680"
2015,Jusuf Nurkic,"$1,762,680"
2015,Luigi Datome,"$1,750,000"
2015,Zoran Dragic,"$1,706,225"
2015,Tyler Zeller,"$1,703,760"
2015,Dennis Schroder,"$1,690,680"
2015,James Young,"$1,674,480"
2015,Pablo Prigioni,"$1,662,961"
2015,Ryan Kelly,"$1,650,000"
2015,Terrence Jones,"$1,618,680"
2015,Shane Larkin,"$1,606,080"
2015,Tyler Ennis,"$1,590,720"
2015,Andrew Nicholson,"$1,545,840"
2015,Sergey Karasev,"$1,533,840"
2015,Gary Harris,"$1,519,200"
2015,Ronny Turiaf,"$1,500,000"
2015,Miroslav Raduljica,"$1,500,000"
2015,Evan Fournier,"$1,483,920"
2015,Donatas Motiejunas,"$1,483,920"
2015,Tony Snell,"$1,472,400"
2015,Bruno Caboclo,"$1,458,360"
2015,Scotty Hopson,"$1,450,878"
2015,Willie Green,"$1,448,490"
2015,Lamar Odom,"$1,448,490"
2015,Mike James,"$1,448,490"
2015,Jared Sullinger,"$1,424,520"
2015,Gorgui Dieng,"$1,413,480"
2015,Mitch McGary,"$1,400,040"
2015,Victor Claver,"$1,370,000"
2015,Mason Plumlee,"$1,357,080"
2015,Jordan Adams,"$1,344,120"
2015,Melvin Ely,"$1,316,809"
2015,John Jenkins,"$1,312,920"
2015,Josh Powell,"$1,310,286"
2015,Ronnie Brewer,"$1,310,286"
2015,Solomon Hill,"$1,302,840"
2015,Rodney Hood,"$1,290,360"
2015,Alan Anderson,"$1,276,061"
2015,Tim Hardaway Jr.,"$1,250,640"
2015,Hasheem Thabeet,"$1,250,000"
2015,Pero Antic,"$1,250,000"
2015,Shabazz Napier,"$1,238,640"
2015,Aaron Gray,"$1,227,985"
2015,Shawne Williams,"$1,227,985"
2015,Shavlik Randolph,"$1,227,985"
2015,Tony Wroten,"$1,210,080"
2015,Reggie Bullock,"$1,200,720"
2015,Clint Capela,"$1,189,200"
2015,Miles Plumlee,"$1,169,880"
2015,Andre Roberson,"$1,160,880"
2015,P.J. Hairston,"$1,149,720"
2015,Hilton Armstrong,"$1,145,685"
2015,Brandon Rush,"$1,145,685"
2015,Cartier Martin,"$1,145,685"
2015,Arnett Moultrie,"$1,136,160"
2015,Perry Jones,"$1,129,200"
2015,Rudy Gobert,"$1,127,400"
2015,Marquis Teague,"$1,120,920"
2015,Festus Ezeli,"$1,112,880"
2015,Archie Goodwin,"$1,112,280"
2015,CJ Wilcox,"$1,109,760"
2015,Nemanja Nedovic,"$1,104,240"
2015,Damjan Rudez,"$1,100,000"
2015,Kyle Anderson,"$1,093,680"
2015,Kyle Singler,"$1,090,000"
2015,Xavier Henry,"$1,082,000"
2015,Robert Covington,"$1,000,000"
2015,Garrett Temple,"$981,084"
2015,Luke Babbitt,"$981,084"
2015,Ed Davis,"$981,084"
2015,Al-Farouq Aminu,"$981,084"
2015,Alexis Ajinca,"$981,084"
2015,Jon Leuer,"$967,500"
2015,Josh Harrellson,"$948,163"
2015,Greg Smith,"$948,163"
2015,Donald Sloan,"$948,163"
2015,E'Twaun Moore,"$948,163"
2015,Jannero Pargo,"$915,243"
2015,Jason Maxiell,"$915,243"
2015,Jeffery Taylor,"$915,243"
2015,Henry Sims,"$915,243"
2015,Ryan Hollins,"$915,243"
2015,Lavoy Allen,"$915,243"
2015,Aaron Brooks,"$915,243"
2015,Jae Crowder,"$915,243"
2015,J.J. Barea,"$909,859"
2015,Jerami Grant,"$884,879"
2015,Devyn Marble,"$884,879"
2015,Joe Harris,"$884,879"
2015,Robbie Hummel,"$880,000"
2015,Allen Crabbe,"$862,000"
2015,Ish Smith,"$861,405"
2015,Damien Inglis,"$820,000"
2015,Isaiah Canaan,"$816,842"
2015,Chris Babb,"$816,482"
2015,Glen Rice Jr.,"$816,482"
2015,Ray McCallum,"$816,482"
2015,Carrick Felix,"$816,482"
2015,Jeff Withey,"$816,482"
2015,Nick Calathes,"$816,482"
2015,Troy Daniels,"$816,482"
2015,Dwight Buycks,"$816,482"
2015,Mike Muscala,"$816,482"
2015,Hassan Whiteside,"$769,881"
2015,Jeff Adrien,"$742,962"
2015,Jarnell Stokes,"$725,000"
2015,Dante Cunningham,"$716,043"
2015,Malcolm Lee,"$710,659"
2015,Darius Morris,"$702,756"
2015,Spencer Dinwiddie,"$700,000"
2015,Malcolm Thomas,"$635,827"
2015,Gal Mekel,"$633,974"
2015,Johnny O'Bryant III,"$600,000"
2015,Joe Ingles,"$507,336"
2015,Russ Smith,"$507,336"
2015,JaKarr Sampson,"$507,336"
2015,James Ennis,"$507,336"
2015,Shayne Whittington,"$507,336"
2015,Brady Heslip,"$507,336"
2015,Tarik Black,"$507,336"
2015,Travis Wear,"$507,336"
2015,Patric Young,"$507,336"
2015,Will Cherry,"$495,399"
2015,Kalin Lucas,"$486,446"
2015,Drew Gordon,"$468,540"
2015,Kenyon Martin,"$414,551"
2015,Lou Amundson,"$409,167"
2015,Lance Thomas,"$403,784"
2015,Dahntay Jones,"$387,632"
2015,Patrick Christopher,"$379,010"
2015,Ronald Roberts Jr.,"$373,041"
2015,Reggie Williams,"$344,036"
2015,Amar'e Stoudemire,"$306,876"
2016,Kobe Bryant,"$25,000,000"
2016,LeBron James,"$22,970,500"
2016,Carmelo Anthony,"$22,875,000"
2016,Dwight Howard,"$22,359,364"
2016,Chris Bosh,"$22,192,730"
2016,Chris Paul,"$21,468,695"
2016,Kevin Durant,"$20,158,622"
2016,Derrick Rose,"$20,093,064"
2016,Dwyane Wade,"$20,000,000"
2016,LaMarcus Aldridge,"$19,689,000"
2016,Kevin Love,"$19,689,000"
2016,Marc Gasol,"$19,688,000"
2016,Blake Griffin,"$18,907,726"
2016,Paul Millsap,"$18,671,659"
2016,Paul George,"$17,120,106"
2016,Russell Westbrook,"$16,744,218"
2016,Kyrie Irving,"$16,407,501"
2016,Kawhi Leonard,"$16,407,500"
2016,Enes Kanter,"$16,407,500"
2016,Jimmy Butler,"$16,407,500"
2016,Tobias Harris,"$16,000,000"
2016,John Wall,"$15,851,950"
2016,DeMarcus Cousins,"$15,851,950"
2016,James Harden,"$15,756,438"
2016,Roy Hibbert,"$15,592,217"
2016,Eric Gordon,"$15,514,031"
2016,Klay Thompson,"$15,501,000"
2016,Gordon Hayward,"$15,409,570"
2016,Chandler Parsons,"$15,361,500"
2016,Goran Dragic,"$14,783,000"
2016,Khris Middleton,"$14,700,000"
2016,Draymond Green,"$14,260,870"
2016,Tristan Thompson,"$14,260,870"
2016,Danilo Gallinari,"$14,000,000"
2016,Reggie Jackson,"$13,913,044"
2016,Andrew Bogut,"$13,800,000"
2016,DeMarre Carroll,"$13,600,000"
2016,Brandon Knight,"$13,500,000"
2016,Eric Bledsoe,"$13,500,000"
2016,Al Jefferson,"$13,500,000"
2016,Tony Parker,"$13,437,500"
2016,Joakim Noah,"$13,400,000"
2016,Nicolas Batum,"$13,125,306"
2016,Tyson Chandler,"$13,000,000"
2016,Nene Hilario,"$13,000,000"
2016,Ricky Rubio,"$12,700,000"
2016,Robin Lopez,"$12,650,000"
2016,Rudy Gay,"$12,403,101"
2016,Serge Ibaka,"$12,250,000"
2016,Nikola Pekovic,"$12,100,000"
2016,Kemba Walker,"$12,000,000"
2016,Al Horford,"$12,000,000"
2016,Andre Iguodala,"$11,710,456"
2016,Stephen Curry,"$11,370,786"
2016,Nikola Vucevic,"$11,250,000"
2016,Thaddeus Young,"$11,235,955"
2016,Kenneth Faried,"$11,235,955"
2016,Marcin Gortat,"$11,217,391"
2016,Tyreke Evans,"$10,734,586"
2016,Jrue Holiday,"$10,595,507"
2016,Brendan Haywood,"$10,522,500"
2016,Wilson Chandler,"$10,449,438"
2016,Monta Ellis,"$10,300,000"
2016,Luol Deng,"$10,151,612"
2016,Gerald Wallace,"$10,105,855"
2016,DeMar DeRozan,"$10,050,000"
2016,Danny Green,"$10,000,000"
2016,Tiago Splitter,"$9,756,250"
2016,Jeff Green,"$9,650,000"
2016,Zach Randolph,"$9,638,555"
2016,Mike Conley,"$9,588,426"
2016,Rajon Rondo,"$9,500,000"
2016,Alec Burks,"$9,463,484"
2016,Omer Asik,"$9,213,483"
2016,Lance Stephenson,"$9,000,000"
2016,Iman Shumpert,"$8,988,765"
2016,Taj Gibson,"$8,500,000"
2016,Kevin Garnett,"$8,500,000"
2016,Ryan Anderson,"$8,500,000"
2016,Brandon Jennings,"$8,344,497"
2016,Dirk Nowitzki,"$8,333,334"
2016,Corey Brewer,"$8,229,375"
2016,Trevor Ariza,"$8,193,030"
2016,Channing Frye,"$8,193,029"
2016,Al-Farouq Aminu,"$8,042,895"
2016,Markieff Morris,"$8,000,000"
2016,Arron Afflalo,"$8,000,000"
2016,Jeff Teague,"$8,000,000"
2016,Ersan Ilyasova,"$7,900,000"
2016,Avery Bradley,"$7,730,337"
2016,Kosta Koufos,"$7,700,000"
2016,Boris Diaw,"$7,500,000"
2016,Pau Gasol,"$7,448,760"
2016,Jose Calderon,"$7,402,812"
2016,J.J. Redick,"$7,085,000"
2016,Anthony Davis,"$7,070,730"
2016,Marvin Williams,"$7,000,000"
2016,Louis Williams,"$7,000,000"
2016,Ed Davis,"$6,980,802"
2016,Isaiah Thomas,"$6,912,869"
2016,Jae Crowder,"$6,796,117"
2016,Greivis Vasquez,"$6,600,000"
2016,Carl Landry,"$6,500,000"
2016,Aron Baynes,"$6,500,000"
2016,Patrick Beverley,"$6,486,486"
2016,Michael Kidd-Gilchrist,"$6,331,404"
2016,Jarrett Jack,"$6,300,000"
2016,Jodie Meeks,"$6,270,000"
2016,Patrick Patterson,"$6,268,675"
2016,Spencer Hawes,"$6,110,034"
2016,Marco Belinelli,"$6,060,606"
2016,Gerald Henderson,"$6,000,000"
2016,Andrew Wiggins,"$5,758,680"
2016,Kyle Korver,"$5,746,479"
2016,Karl-Anthony Towns,"$5,703,600"
2016,Bradley Beal,"$5,694,674"
2016,Courtney Lee,"$5,675,000"
2016,Jamal Crawford,"$5,675,000"
2016,Martell Webster,"$5,613,500"
2016,Shaun Livingston,"$5,543,725"
2016,Josh McRoberts,"$5,543,725"
2016,Nikola Mirotic,"$5,543,725"
2016,P.J. Tucker,"$5,500,000"
2016,Mirza Teletovic,"$5,500,000"
2016,Brandan Wright,"$5,464,000"
2016,Deron Williams,"$5,378,974"
2016,Tim Duncan,"$5,250,000"
2016,Nick Young,"$5,219,169"
2016,Zaza Pachulia,"$5,200,000"
2016,Victor Oladipo,"$5,192,520"
2016,Tony Allen,"$5,158,539"
2016,Jabari Parker,"$5,152,440"
2016,Dion Waiters,"$5,138,430"
2016,D'Angelo Russell,"$5,103,120"
2016,Chris Kaman,"$5,016,000"
2016,Darren Collison,"$5,013,559"
2016,J.R. Smith,"$5,000,000"
2016,C.J. Watson,"$5,000,000"
2016,Jonas Jerebko,"$5,000,000"
2016,Timofey Mozgov,"$4,950,000"
2016,Trevor Booker,"$4,775,000"
2016,Otto Porter Jr.,"$4,662,960"
2016,Jonas Valanciunas,"$4,660,482"
2016,Joel Embiid,"$4,626,960"
2016,Jahlil Okafor,"$4,582,680"
2016,Kyle Singler,"$4,500,000"
2016,Mike Dunleavy,"$4,500,000"
2016,C.J. Miles,"$4,394,225"
2016,Alexis Ajinca,"$4,389,607"
2016,Jared Dudley,"$4,375,000"
2016,Jameer Nelson,"$4,345,000"
2016,Mario Chalmers,"$4,300,000"
2016,Jason Smith,"$4,300,000"
2016,J.J. Barea,"$4,290,000"
2016,Damian Lillard,"$4,236,287"
2016,Cody Zeller,"$4,204,200"
2016,Aaron Gordon,"$4,171,680"
2016,Kristaps Porzingis,"$4,131,720"
2016,Vince Carter,"$4,088,019"
2016,Devin Harris,"$4,053,446"
2016,Lavoy Allen,"$4,050,000"
2016,Ian Mahinmi,"$4,000,000"
2016,Jordan Hill,"$4,000,000"
2016,Thabo Sefolosha,"$4,000,000"
2016,Raymond Felton,"$3,950,313"
2016,Nemanja Bjelica,"$3,950,001"
2016,Harrison Barnes,"$3,873,398"
2016,Marreese Speights,"$3,815,000"
2016,Alex Len,"$3,807,120"
2016,Dante Exum,"$3,777,720"
2016,Nick Collison,"$3,750,000"
2016,Kyle O'Quinn,"$3,750,000"
2016,Mario Hezonja,"$3,741,480"
2016,Patty Mills,"$3,578,947"
2016,Terrence Ross,"$3,553,917"
2016,Matt Barnes,"$3,542,500"
2016,Will Barton,"$3,533,333"
2016,Nerlens Noel,"$3,457,800"
2016,Marcus Smart,"$3,431,040"
2016,Bojan Bogdanovic,"$3,425,510"
2016,Evan Turner,"$3,425,510"
2016,Willie Cauley-Stein,"$3,398,280"
2016,Quincy Pondexter,"$3,382,023"
2016,Paul Pierce,"$3,376,000"
2016,Anthony Morrow,"$3,344,000"
2016,Mike Scott,"$3,333,333"
2016,Drew Gooden,"$3,300,000"
2016,Andre Drummond,"$3,272,091"
2016,K.J. McDaniels,"$3,189,794"
2016,Ben McLemore,"$3,156,600"
2016,Randy Foye,"$3,135,000"
2016,Julius Randle,"$3,132,240"
2016,Austin Rivers,"$3,110,796"
2016,Emmanuel Mudiay,"$3,102,240"
2016,Meyers Leonard,"$3,075,880"
2016,Norris Cole,"$3,036,927"
2016,Jeremy Lamb,"$3,034,356"
2016,Anthony Tolliver,"$3,000,000"
2016,Brandon Bass,"$3,000,000"
2016,John Henson,"$2,943,221"
2016,Tibor Pleiss,"$2,900,000"
2016,Luis Scola,"$2,900,000"
2016,Maurice Harkless,"$2,894,059"
2016,Kentavious Caldwell-Pope,"$2,891,760"
2016,Nik Stauskas,"$2,869,440"
2016,Brian Roberts,"$2,854,940"
2016,Udonis Haslem,"$2,854,940"
2016,Kirk Hinrich,"$2,854,940"
2016,Dante Cunningham,"$2,850,000"
2016,Stanley Johnson,"$2,841,960"
2016,Furkan Aldemir,"$2,836,768"
2016,Omri Casspi,"$2,836,186"
2016,Sonny Weems,"$2,814,000"
2016,Manu Ginobili,"$2,814,000"
2016,Darrell Arthur,"$2,814,000"
2016,Luke Ridnour,"$2,750,000"
2016,Trey Burke,"$2,658,240"
2016,Noah Vonleh,"$2,637,720"
2016,Tyler Zeller,"$2,616,975"
2016,Frank Kaminsky III,"$2,612,520"
2016,Jared Sullinger,"$2,569,260"
2016,C.J. McCollum,"$2,525,160"
2016,Elfrid Payton,"$2,505,720"
2016,Joel Anthony,"$2,500,000"
2016,James Johnson,"$2,500,000"
2016,Terrence Jones,"$2,489,530"
2016,Justise Winslow,"$2,481,720"
2016,Shelvin Mack,"$2,433,333"
2016,Michael Carter-Williams,"$2,399,040"
2016,Andrew Nicholson,"$2,380,593"
2016,Doug McDermott,"$2,380,440"
2016,Myles Turner,"$2,357,760"
2016,Evan Fournier,"$2,288,205"
2016,Donatas Motiejunas,"$2,288,205"
2016,Steven Adams,"$2,279,040"
2016,Aaron Brooks,"$2,250,000"
2016,Trey Lyles,"$2,239,800"
2016,Ramon Sessions,"$2,170,465"
2016,Danny Granger,"$2,170,465"
2016,Beno Udrih,"$2,170,465"
2016,Steve Blake,"$2,170,465"
2016,Kelly Olynyk,"$2,165,160"
2016,Zach LaVine,"$2,148,360"
2016,Kendall Marshall,"$2,144,772"
2016,Jeremy Lin,"$2,139,000"
2016,Gary Neal,"$2,139,000"
2016,Devin Booker,"$2,127,840"
2016,Miles Plumlee,"$2,109,294"
2016,Mo Williams,"$2,100,000"
2016,David Lee,"$2,085,671"
2016,Shabazz Muhammad,"$2,056,920"
2016,Joe Ingles,"$2,050,000"
2016,TJ Warren,"$2,041,080"
2016,Perry Jones,"$2,038,206"
2016,Cameron Payne,"$2,021,520"
2016,Festus Ezeli,"$2,008,748"
2016,DeJuan Blair,"$2,000,000"
2016,Kent Bazemore,"$2,000,000"
2016,Giannis Antetokounmpo,"$1,953,960"
2016,Adreian Payne,"$1,938,840"
2016,Kelly Oubre Jr.,"$1,920,240"
2016,Lucas Nogueira,"$1,842,000"
2016,Jusuf Nurkic,"$1,842,000"
2016,Terry Rozier,"$1,824,360"
2016,Dennis Schroder,"$1,763,400"
2016,James Young,"$1,749,840"
2016,Rashad Vaughn,"$1,733,040"
2016,Ryan Kelly,"$1,724,250"
2016,Joffrey Lauvergne,"$1,709,719"
2016,Zoran Dragic,"$1,706,225"
2016,Tyler Ennis,"$1,662,360"
2016,Sam Dekker,"$1,646,400"
2016,Lance Thomas,"$1,636,842"
2016,Lou Amundson,"$1,635,476"
2016,Sergey Karasev,"$1,599,840"
2016,Gary Harris,"$1,584,480"
2016,Jerian Grant,"$1,572,360"
2016,Tony Snell,"$1,535,880"
2016,Bruno Caboclo,"$1,524,000"
2016,Delon Wright,"$1,509,360"
2016,Shane Larkin,"$1,500,000"
2016,Wayne Ellington,"$1,500,000"
2016,David West,"$1,499,187"
2016,Gorgui Dieng,"$1,474,440"
2016,Mitch McGary,"$1,463,040"
2016,Caron Butler,"$1,449,187"
2016,Justin Anderson,"$1,449,000"
2016,Mason Plumlee,"$1,415,520"
2016,Jordan Adams,"$1,404,600"
2016,Bobby Portis,"$1,391,160"
2016,Andrea Bargnani,"$1,362,897"
2016,Solomon Hill,"$1,358,880"
2016,Rodney Hood,"$1,348,440"
2016,Rondae Hollis-Jefferson,"$1,335,480"
2016,Alonzo Gee,"$1,320,000"
2016,Tim Hardaway Jr.,"$1,304,520"
2016,Nikola Jokic,"$1,300,000"
2016,Shabazz Napier,"$1,294,440"
2016,Tyus Jones,"$1,282,080"
2016,Sasha Kaun,"$1,276,000"
2016,Brandon Rush,"$1,270,964"
2016,Cartier Martin,"$1,270,964"
2016,Reggie Bullock,"$1,252,440"
2016,Clint Capela,"$1,242,720"
2016,Jarell Martin,"$1,230,840"
2016,Andre Roberson,"$1,210,800"
2016,P.J. Hairston,"$1,201,440"
2016,Boban Marjanovic,"$1,200,000"
2016,Earl Clark,"$1,185,784"
2016,Reggie Williams,"$1,185,784"
2016,Rudy Gobert,"$1,175,880"
2016,Jordan Mickey,"$1,170,960"
2016,Toney Douglas,"$1,164,858"
2016,Archie Goodwin,"$1,160,160"
2016,CJ Wilcox,"$1,159,680"
2016,Larry Nance Jr.,"$1,155,600"
2016,Chris Copeland,"$1,150,000"
2016,Damjan Rudez,"$1,149,500"
2016,R.J. Hunter,"$1,148,640"
2016,Matthew Dellavedova,"$1,147,276"
2016,Kyle Anderson,"$1,142,880"
2016,Chris McCullough,"$1,140,240"
2016,Josh Huestis,"$1,140,240"
2016,Kevon Looney,"$1,131,960"
2016,Cole Aldrich,"$1,100,602"
2016,Garrett Temple,"$1,100,602"
2016,Jeremy Evans,"$1,100,602"
2016,Glenn Robinson III,"$1,100,000"
2016,Richaun Holmes,"$1,074,169"
2016,Jon Leuer,"$1,035,000"
2016,James Anderson,"$1,015,421"
2016,Joey Dorsey,"$1,015,421"
2016,E'Twaun Moore,"$1,015,421"
2016,Rakeem Christmas,"$1,007,026"
2016,Joe Young,"$1,007,026"
2016,Robert Covington,"$1,000,000"
2016,Montrezl Harrell,"$1,000,000"
2016,Walter Tavares,"$1,000,000"
2016,Jerel McNeal,"$981,348"
2016,John Jenkins,"$981,348"
2016,Quincy Acy,"$981,348"
2016,Chris Johnson,"$981,348"
2016,Thomas Robinson,"$981,348"
2016,Robert Sacre,"$981,348"
2016,Pablo Prigioni,"$947,726"
2016,Ronnie Price,"$947,276"
2016,Anthony Bennett,"$947,276"
2016,Tyler Hansbrough,"$947,276"
2016,Damien Wilkins,"$947,276"
2016,Jeff Withey,"$947,276"
2016,Justin Holiday,"$947,276"
2016,Troy Daniels,"$947,276"
2016,Allen Crabbe,"$947,276"
2016,Mike Muscala,"$947,276"
2016,Raul Neto,"$900,000"
2016,Jimmer Fredette,"$874,837"
2016,Damien Inglis,"$855,000"
2016,Joe Harris,"$845,059"
2016,Terrico White,"$845,059"
2016,Keith Benson,"$845,059"
2016,Johnny O'Bryant III,"$845,059"
2016,Elijah Millsap,"$845,059"
2016,Russ Smith,"$845,059"
2016,James Ennis,"$845,059"
2016,JaMychal Green,"$845,059"
